FermiEne,BandEne,NumElec,h0Ene,sccEne,3rdEne,repEne,mbdEne,TBdip_norm,TBeig_1,TBeig_2,TBeig_3,TBeig_4,TBeig_5,TBeig_6,TBeig_7,TBeig_8,TBchg_1,TBchg_2,TBchg_3,TBchg_4,TBchg_5,TBchg_6,TBchg_7,TBchg_8,TBchg_9,TBchg_10,TBchg_11,TBchg_12,TBchg_13,TBchg_14,TBchg_15,TBchg_16,TBchg_17,TBchg_18,TBchg_19,TBchg_20,TBchg_21,TBchg_22,TBchg_23
-5.39102391314992,-235.4203796136454,18,-226.37140321516225,-8.501788646071352,-0.547187752411787,116.46210287773985,-1.1453537526351891,1.742484532880463,-15.661973475344192,-12.92872124732439,-10.321655694116158,-8.790897943102612,-7.210643184357583,-4.984247204534104,-2.65801250639962,-0.6884690616847027,-0.3906142613002161,0.25800765372550044,-0.12713913228939275,-0.1672063191875741,0.06647452570589958,-0.272818211619516,-0.11641152546727647,0.2214736403245966,0.07134149608059091,0.10974482637184849,-0.11062773084365557,-0.24284664061424996,0.09393147362802565,0.12744728266725808,0.12065786714313198,0.01926924374864533,-0.15715137728984507,0.353574297439925,0.05987697567859186,-0.03817413700740965,-0.03750852639153963,0.010348480941998592,0.14835009855466263
-4.788028465104533,-192.52995961577594,24,-185.59225515923606,-6.382086341959675,-0.5556181145801988,118.84854136457501,-1.587549906935633,2.433200663940085,-15.283618619909559,-12.567967683766545,-10.612912845253147,-8.264596594754076,-5.623406187568318,-4.191919167780999,-2.523595610301831,0.012525288768691162,0.03770653962320891,0.1380392941445156,0.03197197431137213,-0.007590762593166099,0.1054498801266494,0.09975522617846048,-0.016182796736882228,-0.10311872252974785,0.06052165833845622,0.021014621471780102,-0.07396843578822258,-0.11709775125312849,0.07083369771155947,0.09177657968154519,-0.04474249607083807,-0.07772823425954782,-0.11527595722818754,0.06660056199912885,-0.11133423991871946,0.3454325064805006,-0.05227989426825852,-0.3545198205534991,0.004736571133020808
-4.563647451004742,-203.81793688765111,22,-193.6821818569537,-9.5460313975613,-0.5897236331361306,145.24389696559405,-1.1138110065112024,2.331993951863864,-14.17843484244642,-12.082405172789121,-10.018613341483672,-8.447429384014365,-5.616267570559821,-3.360912197700495,-2.054215408806872,0.41556750022399613,-0.03973165714862596,0.13798114995282268,0.014442300333350047,-0.15385191269177592,-0.07173541620032206,0.020336330571842587,-0.3534837727223672,0.17201662498276205,-0.1534521180465053,0.18377993796633696,0.030093135993182696,0.06566248528329058,0.14363688022438525,0.05719317272806917,0.07215629727181211,-0.05343910124501278,0.027048667045008704,-0.11690130742156704,-0.0802883001140007,0.2659276220195307,-0.15000567293336883,-0.005629066180363473,-0.011756279668484162
-3.856387008521354,-209.70371584754648,16,-198.81437431893607,-10.541924524335478,-0.34741700427491684,155.72455191761927,-2.1991866950884744,0.6995037755416476,-12.846186026680298,-12.083467003895905,-10.42321605742893,-6.736363362717526,-4.716656051240503,-3.370584956024353,-1.0557400423125396,0.5311454663841698,-0.03870477148573323,0.08506853976695232,0.09636671319259409,-0.13096447819075022,0.02311190601336935,-0.15444670153446688,0.12619069202898178,0.03438149583578044,0.020257882288949734,0.10676310161224711,-0.03341814428887349,0.14501169316411733,-0.13435833163203373,0.21968987711556576,-0.0747282781018414,-0.24651846087295148,-0.04137183698802313,-0.0583868303067447,-0.04250269864111883,0.04265560160398407,0.17258475341462753,-0.020847487803183875,-0.09583423619144849
-4.188539750329313,-191.3604859923931,16,-181.78975563010664,-9.107421303996164,-0.4633090582903026,131.79050933568124,-1.8749047538761785,3.443878182923175,-14.14406361402446,-11.46272574978647,-10.174127885494165,-7.321417332364738,-5.385249250205526,-3.1853455906030295,-1.5735514834796394,0.6341481582039399,-0.19346258951994727,-0.09470798637373434,-0.30765429356493057,-0.13325053170483184,0.16212751670195025,-0.14798444836414112,0.06982681144266809,-0.20845288114865115,0.24118381721920543,0.2511604422823288,0.06417266580660377,0.27420732256915054,0.02888837856177165,0.0907969994450557,0.1648095138323525,0.0024772002873896977,-0.25733718691513685,0.09386393560778197,-0.09525950684239723,-0.08411004082069667,0.02020366979442579,0.060461564280227885,-0.0019603725764449735
-4.588133461512429,-208.80107283324602,20,-200.5945071537478,-7.727515365761475,-0.47905031373676416,115.69289853864922,-1.5971323502369408,3.0597860764809837,-15.51151967874813,-12.72861102491034,-9.720676446782512,-8.624228129992137,-6.40685571701231,-3.5537528353731536,-1.5296064583730247,0.756798163385721,0.014892946128320803,-0.18649505440430497,-0.08687205350376802,0.04689633327235512,0.18545219217023187,0.23849885405070578,-0.01551998188611578,0.04553498971656561,0.21677039042700316,-0.18109188980529967,0.013988493611611988,0.03478495812764641,0.13671273111623616,-0.25103769137570886,-0.22137735186535304,-0.07725915262956962,-0.023807334947030176,0.08796310876479563,-0.0028349179234348487,-0.10317846881181807,-0.017997267581854395,-0.03530981285410777,0.18128598020289274
-4.853470377177214,-248.31222686444303,20,-238.727524199692,-8.997146485947837,-0.5875561788031961,114.38008007465784,-3.1631758567498887,1.048986846301572,-15.435080647222415,-11.428584259669899,-11.175632778546554,-8.34777529173875,-6.361369553682936,-4.732505421574023,-2.181432231440981,0.15818342326572118,0.03415938614337424,-0.04815196742479018,0.07675189911886883,0.03908334250887419,-0.2263384587431064,0.006962735364769046,-0.0058001922028064114,-0.07227023525880305,0.16464803775154022,-0.108541394883705,0.07765333753677517,-0.0128680053684652,0.02546479545511176,0.07107848826497443,-0.1868256129755558,0.03805967836831181,0.3526526680650754,-0.22420395727371423,0.0006693500507686575,0.17779644333166736,0.054553431801133936,0.11250558742549938,-0.347039357055798
-4.551684808144527,-225.349358237969,18,-216.9471505622529,-7.878722842357179,-0.5234848333589308,107.7198452202213,-1.244598390942737,1.3545642394879058,-14.876671414076263,-11.94021585451996,-10.346783395161475,-8.793750715082242,-6.693319003050604,-3.5343165485530856,-2.4379273423518377,0.6065282283800146,0.06093528297209816,-0.14305535415743417,0.017679469465077584,-0.03321733285881805,0.31294783115185054,0.05320217534248692,-0.0456956976118123,-0.25525603711042755,-0.0106300879449099,0.09468220852962898,-0.04088490699527788,-0.10465057721301056,-0.1146901227993422,0.051469092095903696,0.08510606767397916,0.1753793940757734,-0.1780521072039481,0.050094510540248105,-0.04705771638507448,-0.04263725391738648,0.03147175488270586,0.03234631482134769,0.050513092646341615
-5.305161008673667,-184.6480036289943,22,-172.71133105359363,-11.33794965463337,-0.5987229207672925,110.62142724669665,-2.9304549404273232,1.2147743280447387,-15.082833415840188,-13.659981547778534,-10.574077681071936,-9.735486391983054,-6.585502970245817,-4.611304261185958,-2.5075171393962563,-0.8941093301639534,-0.15873711991572653,-0.11258815216132384,0.22276380024129755,-0.03320231120848104,0.04578571861632942,0.15808350572012284,0.06940001976776777,0.08186195355945086,0.13407021080020848,-0.31761600522090505,-0.07360896436043525,0.07017442838858372,0.20803020497229358,0.009797892862010903,-0.12682391034976934,-0.12282934852793037,0.13246273943160608,-0.03278247844513804,-0.001196447954905531,0.09213808797949283,-0.4353449934903919,0.29993868563985715,-0.10977751634401425
-5.1580829484048865,-188.8447067275959,22,-176.559421923912,-11.736168450808975,-0.5491163528749458,115.89585384744048,-1.5015299658607986,1.6906370096971588,-15.626593950604848,-12.205824793037443,-10.264791158254724,-8.35846922557156,-6.1167303252114715,-4.020790461783538,-2.462618197405133,-0.1342811724977108,0.04734965136236981,-0.24464535608310659,-0.05232197061942158,0.19776240289609856,-0.27636588100854775,0.1799892090197052,-0.029995218493523584,0.08413386197436283,0.10968785796410063,0.07727242086497288,-0.1186834018032899,-0.04362317603891949,-0.2081742306462883,0.08482864567954601,0.2663674690437229,-0.2626069370601353,-0.10318768997937126,-0.016207095441105938,0.037060409498367204,0.142935641156498,-0.011770801112315942,-0.03633461302551351,0.17652880185179518
-5.741212123429457,-219.17337126265753,20,-207.46238379300726,-11.090075230694183,-0.6209122389560986,149.4637945049235,-1.656584104728677,1.0458247721794474,-16.47746631244996,-13.643202793976076,-10.863790712945578,-9.642994318986597,-6.658212949657273,-4.981133539796862,-3.5767551991214654,-1.2948718801026127,0.0943756029948272,0.07592296429049622,0.01195362467354856,0.14254909957331022,-0.10337014074920856,-0.12382787439258029,0.10699141596573004,-0.2486791274517048,0.008903194380804495,-0.052407484904045384,-0.21578694166261198,-0.14461386902210827,-0.021270145908970972,0.1501707564101848,-0.10286743075334023,0.17708347792108042,0.004553152068808876,0.19163397326082707,-0.09559747338167583,-0.012245170280473873,0.05034880843588077,-0.03185030147589535,0.1380298900071168
-5.114423758119508,-202.80390890690808,22,-189.92805871710365,-12.53476460302467,-0.3410855867797449,117.04167493719714,-3.1697965012574434,1.3227823226522264,-14.654772323265629,-12.695304572633173,-10.77782743591141,-8.822868236672052,-6.437711197876644,-3.95998991920717,-1.519354260733008,0.6474183416007944,-0.33009161730069886,0.36440377231133203,0.12970913254211527,-0.024986832862411455,-0.08180530954376067,-0.12892015022444217,0.09788526261830154,0.15029019181169406,-0.023335977726643937,0.16709150343961637,-0.13504606552132736,-0.1615286860051844,0.27304412227967334,0.08970923352362242,0.21057017176484016,-0.1270480147653129,-0.13748586727246853,-0.05274845642579033,-0.12256588473801076,0.10684772302710863,-0.11162596704612583,-0.17470753721725257,0.022345253331125838
-4.518679355000149,-154.67633052198758,22,-144.32123907020326,-9.779400842733157,-0.5756906090511595,101.60920493702847,-3.144530628466499,0.8370735709297643,-14.3326994046209,-12.461788057325267,-10.159841065376437,-7.82904774780118,-5.688217311649032,-3.150400322144383,-0.6036586368989638,0.3786933301928078,-0.14206580859074022,-0.2184874719382666,0.07142070286223343,-0.21095088866848974,0.1677240272273552,-0.1578679411548776,-0.28466895017992033,0.0073626202619226505,0.07312129327751445,0.12515337733533285,0.0772344726354198,-0.10746477538461957,0.15839129492203238,0.1954528937550037,-0.12943220148528903,0.024281196984099696,0.01026611371668884,0.08448935520124684,0.020693549016925446,0.041250451972095266,0.14770444731929544,-0.11564584715712822,0.1620380880721654
-5.104846218418499,-212.07129461732353,16,-200.62373596333688,-10.860050771699832,-0.5875078822868117,120.62497900688074,-1.283759041273747,2.237307774683078,-14.026903764006267,-12.375869452182158,-10.869543427796817,-7.92699237041453,-5.690593496280345,-4.620708226229708,-1.381595735032817,0.43269519209948304,0.16105907146715662,0.23500941076079923,-0.3316159368831349,-0.03754608682981372,-0.3048759244155694,-0.37537039172845454,0.011503118878590764,-0.06998360719008526,0.03486680450308097,0.06280831525056635,0.17707355545365708,-0.002022774466664018,0.42839250433533216,0.035850639985250905,0.2662610184225507,-0.36003650834116824,0.19235009117006271,-0.03722491173186506,-0.3023629271766217,0.05297092812168695,-0.0555541689601786,0.07689714900469032,0.14155063037013071
-5.387021465373252,-208.40380471590137,20,-200.23166639563988,-7.539577292711243,-0.6325610275502588,122.67192638641596,-1.3926389701567259,1.5509065922948442,-14.202741901383655,-13.45618361351586,-11.278020551526964,-9.971781101673493,-6.529995933660699,-4.485110123278179,-2.8113754439982275,-0.42794683111728077,-0.20628973844779422,0.16932062643471882,0.01805470169955268,0.22000895527043604,-0.013689455283235067,-0.053478554813267985,0.021140885169787894,0.03236188502342314,-0.08233494115731513,-0.057362930576847375,-0.16694855111062323,-0.04811398440208401,0.11852928806608201,-0.00352034701947641,0.1684425734735444,-0.01073164108151587,-0.19764492059205194,0.10667401219993261,-0.08396069208856519,-0.017922314248085006,0.20271858618906274,-0.1570477898917819,0.04179434718610293
-5.179889072645993,-209.34759516826264,24,-196.18802589770954,-12.58244872439494,-0.5771205461581714,120.53453189775684,-2.4404318222441304,2.2612112503543633,-15.83549957773355,-12.437809453373008,-11.139024524195863,-7.204293136264089,-6.696261151572939,-4.845412778884435,-2.528902774870567,-0.8858695609181191,-0.05722466228993489,0.053991947530999354,0.07712609503773729,-0.011571059147232249,-0.10520310677162606,0.019858965819327945,0.1492014747871182,-0.05524040073052121,-0.09123532694802008,0.007078628865632437,-0.04533785672912434,-0.251803323372236,-0.0152472897249439,-0.25316127109913067,0.005025187176700724,-0.1707183184455512,-0.0456156891566142,0.007442176145319369,0.31693859210696956,0.06026558448347255,0.1535729116767841,0.22961526301952256,0.022241477765350584
